index,frameID,groupID,x,y,w,h
537,454.0,15.0,202.1,183.76,93.28,61.11
538,455.0,8.0,283.29,191.97,73.2,48.07
539,455.0,15.0,202.1,183.76,93.28,61.11
540,456.0,15.0,202.1,183.76,93.28,61.11
541,457.0,15.0,202.1,183.76,93.28,61.11
542,458.0,15.0,202.1,183.76,93.28,61.11
543,459.0,15.0,202.1,183.76,93.28,61.11
544,460.0,14.0,355.34,192.81,75.32,45.58
545,460.0,15.0,202.1,183.76,93.28,61.11
546,461.0,14.0,368.78,193.72,61.88,44.67
547,462.0,10.0,334.84,198.57,95.82,39.82
548,463.0,10.0,334.84,198.57,95.82,39.82
549,464.0,14.0,333.72,198.57,96.94,39.82
550,465.0,14.0,333.72,198.57,96.94,39.82
551,466.0,14.0,333.72,198.57,96.94,39.82
552,467.0,14.0,333.72,198.57,96.94,39.82
553,468.0,14.0,333.72,199.2,12.93,28.01
554,469.0,14.0,333.72,198.57,96.94,39.82
555,470.0,14.0,333.72,198.57,96.94,39.82
556,471.0,14.0,333.72,198.57,96.94,39.82
557,472.0,14.0,333.72,198.57,96.94,39.82
558,473.0,14.0,333.72,198.57,96.94,39.82
559,474.0,14.0,333.72,198.57,96.94,39.82
560,475.0,14.0,333.72,198.57,96.94,39.82
561,480.0,14.0,370.71,198.09,59.95,40.3
562,481.0,10.0,297.75,192.81,74.94,39.39
563,482.0,16.0,297.75,191.97,58.74,48.07
564,483.0,8.0,283.29,132.27,350.21,221.73
565,483.0,16.0,297.75,191.97,58.74,48.07
566,484.0,10.0,321.93,193.72,56.69,30.05
567,485.0,10.0,321.93,193.72,56.69,30.05
568,489.0,8.0,285.23,191.97,71.26,48.07
569,489.0,10.0,321.93,193.72,56.69,30.05
570,491.0,16.0,297.75,191.97,58.74,48.07
571,492.0,16.0,297.75,191.97,58.74,48.07
572,492.0,8.0,283.29,192.5,16.68,32.93
573,492.0,14.0,368.78,193.72,11.89,29.13
574,493.0,16.0,297.75,191.97,58.74,48.07
575,493.0,8.0,283.29,192.5,16.68,32.93
576,493.0,14.0,368.78,193.72,11.89,29.13
577,494.0,8.0,283.29,192.5,16.68,32.93
578,494.0,14.0,368.78,193.72,11.89,29.13
579,494.0,16.0,285.23,198.2,21.61,24.08
580,495.0,8.0,283.29,192.5,16.68,32.93
581,495.0,16.0,285.23,198.2,21.61,24.08
582,496.0,8.0,283.29,192.5,16.68,32.93
583,496.0,16.0,285.23,198.2,21.61,24.08
584,497.0,10.0,297.75,192.81,132.91,45.58
585,497.0,8.0,283.29,192.5,16.68,32.93
586,498.0,10.0,321.93,192.81,108.73,45.58
587,498.0,8.0,283.29,192.5,16.68,32.93
588,499.0,10.0,321.93,192.81,108.73,45.58
589,499.0,8.0,283.29,192.5,16.68,32.93
590,500.0,10.0,321.93,192.81,108.73,45.58
591,500.0,8.0,283.29,192.5,16.68,32.93
592,501.0,10.0,297.75,192.81,82.92,39.39
593,501.0,8.0,283.29,192.5,16.68,32.93
594,502.0,10.0,297.75,192.81,74.94,39.39
595,502.0,8.0,283.29,192.5,16.68,32.93
596,503.0,10.0,297.75,192.81,74.94,39.39
597,503.0,8.0,283.29,192.5,16.68,32.93
598,504.0,10.0,297.75,192.81,74.94,39.39
599,504.0,8.0,283.29,192.5,16.68,32.93
600,505.0,10.0,285.23,192.81,87.46,39.39
601,505.0,8.0,283.29,192.5,16.68,32.93
602,506.0,10.0,285.23,192.81,87.46,39.39
603,506.0,8.0,283.29,192.5,16.68,32.93
604,507.0,10.0,297.75,192.81,82.92,39.39
605,507.0,8.0,283.29,192.5,16.68,32.93
606,508.0,10.0,297.75,192.81,82.92,39.39
607,508.0,8.0,283.29,192.5,16.68,32.93
608,509.0,10.0,297.75,192.81,82.92,39.39
609,509.0,8.0,283.29,192.5,16.68,32.93
610,510.0,10.0,297.75,192.81,82.92,39.39
611,510.0,8.0,283.29,192.5,16.68,32.93
612,511.0,10.0,297.75,192.81,82.92,39.39
613,511.0,8.0,283.29,192.5,16.68,32.93
614,512.0,17.0,283.29,192.5,16.68,32.93
615,513.0,8.0,321.93,192.81,50.76,39.39
616,513.0,17.0,283.29,192.5,16.68,32.93
617,514.0,10.0,285.23,192.81,87.46,39.39
618,514.0,8.0,283.29,192.5,16.68,32.93
619,515.0,10.0,285.23,192.81,87.46,39.39
620,515.0,8.0,283.29,192.5,16.68,32.93
621,516.0,10.0,285.23,192.81,87.46,39.39
622,516.0,8.0,283.29,192.5,16.68,32.93
623,517.0,10.0,297.75,192.81,132.91,45.58
624,517.0,8.0,283.29,192.5,16.68,32.93
625,518.0,10.0,297.75,192.81,132.91,45.58
626,518.0,8.0,283.29,192.5,16.68,32.93
627,519.0,10.0,297.75,192.81,132.91,45.58
628,519.0,8.0,283.29,192.5,16.68,32.93
629,520.0,10.0,297.75,192.81,132.91,45.58
630,521.0,10.0,285.23,192.81,145.43,45.58
631,522.0,10.0,285.23,192.81,145.43,45.58
632,523.0,10.0,297.75,192.81,132.91,45.58
633,524.0,10.0,297.75,192.81,132.91,45.58
634,525.0,10.0,297.75,192.81,132.91,45.58
635,527.0,10.0,285.23,198.2,21.61,24.08
636,528.0,10.0,285.23,198.2,21.61,24.08
637,529.0,10.0,285.23,198.2,21.61,24.08
638,530.0,18.0,283.53,194.73,23.31,32.2
639,531.0,18.0,283.53,194.73,23.31,32.2
640,533.0,18.0,283.53,194.73,23.31,32.2
641,534.0,18.0,249.18,192.67,57.66,34.26
642,535.0,18.0,249.18,192.67,46.48,34.26
643,536.0,18.0,249.18,192.67,46.48,34.26
644,537.0,18.0,249.18,192.67,46.48,34.26
645,539.0,18.0,249.18,192.67,46.48,34.26
646,540.0,19.0,249.18,192.67,44.95,30.11
647,541.0,18.0,249.18,192.67,181.48,45.72
648,542.0,18.0,249.18,192.67,181.48,45.72
649,543.0,18.0,249.18,192.67,181.48,45.72
650,544.0,18.0,249.18,192.67,181.48,45.72
651,545.0,18.0,249.18,192.67,181.48,45.72
652,546.0,18.0,249.18,192.67,181.48,45.72
653,547.0,18.0,249.18,192.67,181.48,45.72
654,548.0,18.0,249.18,192.67,181.48,45.72
655,549.0,18.0,249.18,192.67,181.48,45.72
656,550.0,18.0,249.18,192.67,181.48,45.72
657,551.0,18.0,283.53,194.73,147.13,43.66
658,552.0,18.0,283.53,194.73,147.13,43.66
659,553.0,18.0,249.18,192.67,181.48,45.72
660,554.0,18.0,249.18,192.67,44.95,30.11
661,555.0,18.0,249.18,192.67,46.48,34.26
662,556.0,18.0,249.18,192.67,46.48,34.26
663,557.0,18.0,249.18,192.67,46.48,34.26
664,558.0,18.0,249.18,192.67,46.48,34.26
665,559.0,18.0,249.18,192.67,46.48,34.26
666,560.0,18.0,249.18,192.67,46.48,34.26
667,561.0,18.0,249.18,192.67,46.48,34.26
668,562.0,18.0,249.18,192.67,46.48,34.26
669,563.0,18.0,249.18,192.67,46.48,34.26
670,564.0,18.0,249.18,192.67,46.48,34.26
671,565.0,18.0,249.18,192.67,46.48,34.26
672,566.0,18.0,249.18,192.67,46.48,34.26
673,567.0,18.0,249.18,192.67,44.95,30.11
674,568.0,18.0,249.18,192.67,44.95,30.11
675,569.0,18.0,249.18,192.67,46.48,34.26
676,570.0,18.0,249.18,192.67,46.48,34.26
677,575.0,18.0,273.68,194.73,21.98,32.2
678,576.0,18.0,273.68,194.73,21.98,32.2
679,579.0,20.0,589.53,155.71,52.73,173.68
680,580.0,20.0,589.53,155.71,52.73,173.68
681,581.0,20.0,589.53,155.71,52.73,173.68
682,582.0,18.0,273.68,194.73,156.98,43.66
683,582.0,20.0,589.53,155.71,52.73,173.68
684,583.0,18.0,273.68,194.73,156.98,43.66
685,584.0,18.0,273.68,194.73,156.98,43.66
686,584.0,20.0,589.53,155.71,52.73,173.68
687,585.0,18.0,273.68,194.73,156.98,43.66
688,585.0,20.0,589.53,155.71,52.73,173.68
689,586.0,18.0,273.68,194.73,156.98,43.66
690,586.0,20.0,589.53,155.71,52.73,173.68
691,587.0,18.0,273.68,194.73,156.98,43.66
692,587.0,20.0,589.53,155.71,52.73,173.68
693,588.0,18.0,249.18,192.67,181.48,45.72
694,588.0,20.0,589.53,155.71,52.73,173.68
695,590.0,20.0,589.53,155.71,52.73,173.68
696,591.0,20.0,589.53,155.71,52.73,173.68
697,592.0,20.0,589.53,155.71,52.73,173.68
698,592.0,18.0,249.18,191.98,48.54,36.37
699,593.0,20.0,589.53,155.71,52.73,173.68
700,593.0,18.0,249.18,191.98,48.54,36.37
701,594.0,20.0,589.53,155.71,52.73,173.68
702,595.0,20.0,589.53,155.71,52.73,173.68
703,595.0,18.0,273.68,191.98,24.04,36.37
704,596.0,20.0,589.53,155.71,52.73,173.68
705,596.0,18.0,249.18,191.98,48.54,36.37
706,597.0,20.0,589.53,155.71,52.73,173.68
707,597.0,18.0,249.18,191.98,48.54,36.37
708,598.0,20.0,589.53,155.71,52.73,173.68
709,598.0,18.0,249.18,191.98,48.54,36.37
710,599.0,20.0,589.53,155.71,52.73,173.68
711,599.0,18.0,249.18,191.98,48.54,36.37
712,600.0,18.0,249.18,155.71,393.08,173.68
713,601.0,18.0,589.53,155.71,52.73,173.68
714,601.0,21.0,249.18,192.67,46.48,34.26
715,602.0,18.0,249.18,155.71,393.08,173.68
716,603.0,18.0,246.91,194.73,183.75,43.66
717,603.0,20.0,589.53,155.71,52.73,173.68
718,604.0,18.0,246.91,155.71,395.35,173.68
719,605.0,18.0,246.91,155.71,395.35,173.68
720,606.0,18.0,246.91,155.71,395.35,173.68
721,607.0,18.0,246.91,155.71,395.35,173.68
722,608.0,18.0,273.68,155.71,368.58,173.68
723,609.0,18.0,589.53,155.71,52.73,173.68
724,609.0,21.0,273.68,194.73,21.98,32.2
725,610.0,18.0,246.91,194.73,183.75,43.66
726,610.0,20.0,589.53,155.71,52.73,173.68
727,611.0,18.0,246.91,194.73,183.75,43.66
728,611.0,20.0,589.53,155.71,52.73,173.68
729,612.0,18.0,249.18,192.67,181.48,45.72
730,612.0,20.0,589.53,155.71,52.73,173.68
731,613.0,18.0,249.18,192.67,181.48,45.72
732,613.0,20.0,589.53,155.71,52.73,173.68
733,614.0,18.0,249.18,155.71,393.08,173.68
734,615.0,18.0,249.18,191.98,181.48,46.41
735,615.0,20.0,589.53,155.71,52.73,173.68
736,616.0,18.0,589.53,155.71,52.73,173.68
737,616.0,22.0,249.18,191.98,48.54,36.37
738,617.0,18.0,589.53,155.71,52.73,173.68
739,617.0,22.0,249.18,191.98,48.54,36.37
740,618.0,18.0,249.18,191.98,181.48,46.41
741,618.0,20.0,589.53,155.71,52.73,173.68
742,619.0,18.0,249.18,191.98,181.48,46.41
743,619.0,20.0,589.53,155.71,52.73,173.68
744,619.0,23.0,32.49,24.69,174.07,339.52
745,620.0,18.0,589.53,155.71,52.73,173.68
746,620.0,24.0,249.18,185.54,95.63,42.81
747,620.0,23.0,32.49,24.69,174.07,339.52
748,621.0,18.0,589.53,155.71,52.73,173.68
749,621.0,24.0,249.18,185.54,95.63,42.81
750,621.0,23.0,32.49,24.69,174.07,339.52
751,622.0,18.0,249.18,185.54,181.48,52.85
752,622.0,20.0,589.53,155.71,52.73,173.68
753,622.0,23.0,32.49,24.69,174.07,339.52
754,623.0,18.0,249.18,185.54,181.48,52.85
755,623.0,20.0,589.53,155.71,52.73,173.68
756,623.0,23.0,32.49,24.69,174.07,339.52
757,624.0,18.0,249.18,185.54,181.48,52.85
758,624.0,20.0,589.53,155.71,52.73,173.68
759,624.0,23.0,32.49,24.69,174.07,339.52
760,625.0,18.0,249.18,185.54,181.48,52.85
761,625.0,20.0,589.53,155.71,52.73,173.68
762,625.0,23.0,32.49,24.69,174.07,339.52
763,626.0,18.0,249.18,185.54,181.48,52.85
764,626.0,20.0,589.53,155.71,52.73,173.68
765,626.0,23.0,32.49,24.69,174.07,339.52
766,627.0,18.0,249.18,185.54,181.48,52.85
767,627.0,20.0,589.53,155.71,52.73,173.68
768,627.0,23.0,32.49,24.69,174.07,339.52
769,628.0,18.0,249.18,191.98,181.48,46.41
770,628.0,20.0,589.53,155.71,52.73,173.68
771,628.0,23.0,32.49,24.69,174.07,339.52
772,629.0,18.0,249.18,191.98,181.48,46.41
773,629.0,20.0,589.53,155.71,52.73,173.68
774,629.0,23.0,32.49,24.69,174.07,339.52
775,630.0,18.0,246.91,191.98,183.75,46.41
776,630.0,20.0,589.53,155.71,52.73,173.68
777,630.0,23.0,32.49,24.69,174.07,339.52
778,631.0,18.0,246.91,191.98,183.75,46.41
779,631.0,20.0,589.53,155.71,52.73,173.68
780,631.0,23.0,32.49,24.69,174.07,339.52
781,632.0,22.0,246.91,155.71,395.35,173.68
782,632.0,23.0,32.49,24.69,174.07,339.52
783,633.0,22.0,246.91,155.71,387.21,173.68
784,633.0,23.0,32.49,24.69,174.07,339.52
785,634.0,22.0,328.81,155.71,305.31,173.68
786,634.0,18.0,246.91,191.98,50.81,36.37
787,635.0,22.0,328.81,155.71,305.31,173.68
788,635.0,18.0,249.18,191.98,48.54,36.37
789,636.0,22.0,328.81,155.71,305.31,173.68
790,636.0,18.0,249.18,191.98,48.54,36.37
791,637.0,22.0,328.81,155.71,305.31,173.68
792,637.0,18.0,249.18,191.98,48.54,36.37
793,638.0,22.0,328.81,155.71,305.31,173.68
794,638.0,18.0,249.18,191.98,48.54,36.37
795,639.0,22.0,328.81,155.71,305.31,173.68
796,639.0,18.0,249.18,191.98,48.54,36.37
797,640.0,22.0,328.81,155.71,305.31,173.68
798,640.0,18.0,249.18,191.98,48.54,36.37
799,641.0,22.0,328.81,155.71,305.31,173.68
800,641.0,18.0,249.18,191.98,48.54,36.37
801,642.0,22.0,328.81,155.71,305.31,173.68
802,642.0,18.0,249.18,191.98,48.54,36.37
803,643.0,22.0,328.81,155.71,305.31,173.68
804,643.0,18.0,249.18,191.98,48.54,36.37
805,644.0,22.0,328.81,155.71,305.31,173.68
806,644.0,18.0,249.18,191.98,48.54,36.37
807,645.0,22.0,328.81,155.71,305.31,173.68
808,645.0,18.0,249.18,191.98,48.54,36.37
809,646.0,22.0,328.81,155.71,305.31,173.68
810,646.0,18.0,249.18,191.98,48.54,36.37
811,647.0,22.0,328.81,155.71,305.31,173.68
812,647.0,18.0,249.18,191.98,48.54,36.37
813,648.0,22.0,328.81,155.71,305.31,173.68
814,649.0,22.0,328.81,155.71,305.31,173.68
815,650.0,22.0,328.81,155.71,305.31,173.68
816,651.0,22.0,328.81,155.71,305.31,173.68
817,652.0,22.0,328.81,155.71,305.31,173.68
818,653.0,22.0,328.81,155.71,305.31,173.68
819,654.0,22.0,328.81,155.71,305.31,173.68
820,655.0,22.0,328.81,155.71,305.31,173.68
821,656.0,22.0,328.81,155.71,313.45,173.68
822,657.0,22.0,589.53,155.71,52.73,173.68
823,658.0,22.0,589.53,155.71,52.73,173.68
824,659.0,22.0,589.53,155.71,52.73,173.68
825,660.0,22.0,589.53,155.71,52.73,173.68
826,661.0,22.0,589.53,155.71,52.73,173.68
827,662.0,22.0,589.53,155.71,52.73,173.68
828,663.0,22.0,589.53,155.71,52.73,173.68
829,664.0,22.0,589.53,155.71,52.73,173.68
830,665.0,22.0,589.53,155.71,52.73,173.68
831,666.0,22.0,589.53,155.71,52.73,173.68
832,667.0,22.0,589.53,155.71,52.73,173.68
833,668.0,22.0,589.53,155.71,52.73,173.68
834,669.0,22.0,589.53,155.71,52.73,173.68
835,670.0,22.0,589.53,155.71,52.73,173.68
836,671.0,22.0,589.53,155.71,52.73,173.68
837,672.0,22.0,589.53,155.71,52.73,173.68
838,673.0,22.0,589.53,155.71,52.73,173.68
839,674.0,22.0,589.53,155.71,52.73,173.68
840,675.0,22.0,589.53,155.71,52.73,173.68
841,676.0,22.0,589.53,155.71,52.73,173.68
842,677.0,22.0,328.81,155.71,313.45,173.68
843,678.0,22.0,281.74,155.71,360.52,173.68
844,679.0,22.0,281.74,155.71,360.52,173.68
845,680.0,22.0,281.74,155.71,360.52,173.68
846,681.0,22.0,281.74,155.71,360.52,173.68
847,682.0,22.0,589.53,155.71,52.73,173.68
848,683.0,22.0,589.53,155.71,52.73,173.68
849,684.0,22.0,589.53,155.71,52.73,173.68
850,693.0,22.0,589.53,155.71,52.73,173.68
851,694.0,22.0,589.53,155.71,52.73,173.68
852,695.0,22.0,281.74,155.71,360.52,173.68
853,696.0,22.0,281.74,155.71,352.38,173.68
854,697.0,22.0,281.74,155.71,352.38,173.68
855,700.0,25.0,1.0,14.37,131.65,346.55
856,701.0,25.0,1.0,14.37,131.65,346.55
857,702.0,25.0,1.0,14.37,131.65,346.55
858,703.0,25.0,1.0,14.37,131.65,346.55
859,704.0,25.0,1.0,14.37,131.65,346.55
860,705.0,25.0,1.0,14.37,131.65,346.55
861,706.0,22.0,281.74,155.71,352.38,173.68
862,707.0,22.0,281.74,185.54,63.07,42.81
863,708.0,26.0,32.49,24.69,174.07,339.52
864,709.0,26.0,32.49,24.69,174.07,339.52
865,710.0,22.0,281.74,185.54,63.07,42.81
866,710.0,26.0,32.49,24.69,174.07,339.52
867,711.0,22.0,281.74,185.54,63.07,42.81
868,711.0,26.0,32.49,24.69,174.07,339.52
869,712.0,22.0,281.74,185.54,63.07,42.81
870,712.0,26.0,32.49,24.69,174.07,339.52
871,712.0,27.0,489.04,190.95,79.68,64.14
872,713.0,22.0,281.74,155.71,352.38,173.68
873,714.0,22.0,281.74,155.71,352.38,173.68
874,714.0,26.0,32.49,24.69,174.07,339.52
875,715.0,26.0,32.49,24.69,174.07,339.52
876,716.0,26.0,32.49,24.69,174.07,339.52
877,717.0,26.0,32.49,24.69,174.07,339.52
878,718.0,22.0,589.53,155.71,52.73,173.68
879,718.0,26.0,32.49,24.69,174.07,339.52
880,719.0,22.0,589.53,155.71,52.73,173.68
881,719.0,26.0,32.49,24.69,174.07,339.52
882,720.0,26.0,32.49,24.69,174.07,339.52
883,721.0,26.0,32.49,24.69,174.07,339.52
884,722.0,26.0,32.49,24.69,174.07,339.52
885,723.0,26.0,32.49,24.69,174.07,339.52
886,724.0,26.0,32.49,24.69,174.07,339.52
887,725.0,26.0,32.49,24.69,174.07,339.52
888,726.0,26.0,32.49,24.69,174.07,339.52
889,727.0,26.0,32.49,24.69,174.07,339.52
890,728.0,26.0,32.49,24.69,174.07,339.52
891,729.0,26.0,32.49,24.69,174.07,339.52
892,730.0,26.0,32.49,24.69,174.07,339.52
893,731.0,26.0,32.49,24.69,174.07,339.52
894,732.0,26.0,32.49,24.69,174.07,339.52
895,733.0,26.0,32.49,24.69,174.07,339.52
896,734.0,26.0,32.49,24.69,174.07,339.52
897,735.0,26.0,32.49,24.69,174.07,339.52
898,736.0,26.0,32.49,24.69,174.07,339.52
899,737.0,26.0,32.49,24.69,174.07,339.52
900,738.0,26.0,32.49,24.69,174.07,339.52
901,739.0,26.0,32.49,24.69,312.32,339.52
902,740.0,26.0,32.49,24.69,312.32,339.52
903,741.0,26.0,32.49,24.69,174.07,339.52
904,742.0,26.0,32.49,24.69,174.07,339.52
905,742.0,28.0,1.0,83.06,236.4,271.83
906,743.0,26.0,32.49,24.69,174.07,339.52
907,743.0,28.0,1.0,83.06,236.4,271.83
908,744.0,26.0,32.49,24.69,174.07,339.52
909,744.0,28.0,1.0,83.06,236.4,271.83
910,745.0,26.0,32.49,24.69,174.07,339.52
911,745.0,28.0,1.0,83.06,236.4,271.83
912,746.0,26.0,32.49,24.69,174.07,339.52
913,746.0,28.0,1.0,83.06,236.4,271.83
914,747.0,26.0,32.49,24.69,174.07,339.52
915,747.0,28.0,1.0,83.06,236.4,271.83
916,748.0,26.0,32.49,24.69,174.07,339.52
917,748.0,28.0,1.0,83.06,236.4,271.83
918,749.0,26.0,32.49,24.69,174.07,339.52
919,749.0,28.0,1.0,83.06,236.4,271.83
920,750.0,26.0,32.49,24.69,174.07,339.52
921,750.0,28.0,1.0,83.06,236.4,271.83
922,751.0,26.0,32.49,24.69,174.07,339.52
923,751.0,28.0,1.0,83.06,236.4,271.83
924,752.0,26.0,32.49,24.69,174.07,339.52
925,753.0,26.0,32.49,24.69,174.07,339.52
926,754.0,26.0,32.49,24.69,174.07,339.52
927,755.0,26.0,32.49,24.69,174.07,339.52
928,756.0,26.0,32.49,24.69,174.07,339.52
929,757.0,26.0,32.49,24.69,174.07,339.52
930,758.0,26.0,32.49,24.69,174.07,339.52
931,759.0,26.0,32.49,24.69,174.07,339.52
932,760.0,26.0,32.49,24.69,174.07,339.52
933,761.0,26.0,32.49,24.69,174.07,339.52
934,761.0,29.0,1.0,14.37,131.65,346.55
935,762.0,26.0,32.49,24.69,174.07,339.52
936,762.0,29.0,1.0,14.37,131.65,346.55
937,763.0,26.0,32.49,24.69,174.07,339.52
938,763.0,28.0,1.0,83.06,343.81,271.83
939,764.0,26.0,32.49,24.69,174.07,339.52
940,764.0,28.0,1.0,83.06,343.81,271.83
941,765.0,26.0,32.49,24.69,174.07,339.52
942,765.0,29.0,1.0,14.37,131.65,346.55
943,766.0,26.0,1.0,14.37,205.56,349.84
944,766.0,30.0,1.0,42.59,241.45,312.01
945,767.0,26.0,1.0,14.37,205.56,349.84
946,767.0,30.0,1.0,42.59,241.45,312.01
947,768.0,26.0,1.0,14.37,205.56,349.84
948,768.0,30.0,1.0,42.59,241.45,312.01
949,769.0,26.0,1.0,14.37,205.56,349.84
950,770.0,26.0,1.0,14.37,205.56,349.84
951,771.0,26.0,1.0,14.37,205.56,349.84
952,772.0,26.0,1.0,14.37,205.56,349.84
953,773.0,26.0,1.0,14.37,236.4,349.84
954,774.0,26.0,1.0,14.37,236.4,349.84
955,775.0,26.0,1.0,14.37,205.56,349.84
956,776.0,26.0,1.0,14.37,205.56,349.84
957,777.0,26.0,1.0,14.37,205.56,349.84
958,778.0,29.0,1.0,14.37,131.65,346.55
959,779.0,29.0,1.0,14.37,131.65,346.55
960,780.0,29.0,1.0,14.37,131.65,346.55
961,781.0,29.0,1.0,14.37,131.65,346.55
962,782.0,29.0,1.0,14.37,131.65,346.55
963,783.0,29.0,1.0,14.37,131.65,346.55
964,784.0,29.0,1.0,14.37,131.65,346.55
965,785.0,29.0,1.0,14.37,131.65,346.55
966,786.0,29.0,1.0,14.37,131.65,346.55
967,787.0,29.0,1.0,14.37,131.65,346.55
968,788.0,29.0,1.0,14.37,131.65,346.55
969,789.0,29.0,1.0,14.37,131.65,346.55
970,790.0,29.0,1.0,14.37,131.65,346.55
971,791.0,29.0,1.0,14.37,131.65,346.55
972,792.0,29.0,1.0,14.37,131.65,346.55
973,793.0,29.0,1.0,14.37,131.65,346.55
974,794.0,26.0,1.0,14.37,205.56,349.84
975,795.0,29.0,1.0,14.37,131.65,346.55
976,796.0,26.0,1.0,14.37,205.56,349.84
977,797.0,26.0,1.0,14.37,205.56,349.84
978,798.0,26.0,1.0,14.37,205.56,349.84
979,799.0,26.0,1.0,14.37,205.56,349.84
980,800.0,26.0,1.0,14.37,236.4,349.84
981,801.0,26.0,1.0,14.37,205.56,349.84
982,803.0,26.0,1.0,14.37,342.01,349.84
983,804.0,26.0,1.0,14.37,342.01,349.84
984,805.0,26.0,1.0,14.37,205.56,349.84
985,806.0,26.0,1.0,14.37,205.56,349.84
986,807.0,31.0,1.0,14.37,342.01,349.84
987,808.0,31.0,1.0,14.37,342.01,349.84
988,809.0,31.0,1.0,14.37,342.01,349.84
989,810.0,31.0,1.0,14.37,342.01,349.84
990,811.0,31.0,1.0,14.37,342.01,349.84
991,812.0,31.0,1.0,14.37,342.01,349.84
992,813.0,31.0,1.0,14.37,342.01,349.84
993,814.0,31.0,1.0,14.37,342.01,349.84
994,815.0,26.0,1.0,14.37,205.56,349.84
995,816.0,31.0,1.0,14.37,205.56,349.84
996,817.0,26.0,1.0,14.37,205.56,349.84
997,818.0,26.0,1.0,14.37,205.56,349.84
998,819.0,26.0,1.0,14.37,205.56,349.84
999,820.0,26.0,1.0,14.37,205.56,349.84
1000,821.0,26.0,1.0,14.37,205.56,349.84
1001,822.0,26.0,1.0,14.37,205.56,349.84
1002,823.0,26.0,1.0,14.37,205.56,349.84
1003,824.0,26.0,1.0,14.37,205.56,349.84
1004,825.0,26.0,1.0,14.37,205.56,349.84
1005,826.0,26.0,1.0,14.37,205.56,349.84
1006,827.0,26.0,1.0,14.37,205.56,349.84
1007,828.0,26.0,1.0,14.37,205.56,349.84
1008,829.0,26.0,1.0,14.37,205.56,349.84
1009,830.0,26.0,1.0,14.37,205.56,349.84
1010,831.0,31.0,1.0,14.37,205.56,349.84
1011,832.0,26.0,1.0,14.37,205.56,349.84
1012,833.0,26.0,1.0,14.37,241.45,349.84
1013,834.0,26.0,1.0,14.37,205.56,349.84
1014,835.0,26.0,1.0,14.37,205.56,349.84
1015,836.0,26.0,1.0,14.37,205.56,349.84
1016,837.0,26.0,1.0,14.37,205.56,349.84
1017,838.0,26.0,1.0,14.37,205.56,349.84
1018,839.0,26.0,1.0,14.37,205.56,349.84
1019,840.0,26.0,1.0,14.37,205.56,349.84
1020,841.0,26.0,1.0,14.37,205.56,349.84
1021,842.0,26.0,1.0,14.37,205.56,349.84
1022,843.0,26.0,1.0,14.37,241.45,349.84
1023,844.0,26.0,1.0,14.37,205.56,349.84
1024,845.0,26.0,1.0,14.37,205.56,349.84
1025,846.0,26.0,1.0,14.37,205.56,349.84
1026,847.0,26.0,1.0,14.37,205.56,349.84
1027,848.0,26.0,1.0,14.37,205.56,349.84
1028,849.0,26.0,1.0,14.37,205.56,349.84
1029,850.0,26.0,1.0,14.37,335.25,349.84
1030,851.0,26.0,1.0,14.37,335.25,349.84
1031,852.0,26.0,1.0,14.37,335.25,349.84
1032,853.0,26.0,1.0,14.37,335.25,349.84
1033,854.0,26.0,1.0,14.37,205.56,349.84
1034,855.0,26.0,1.0,14.37,335.25,349.84
1035,856.0,26.0,1.0,14.37,335.25,349.84
1036,857.0,26.0,1.0,14.37,335.25,349.84
1037,858.0,26.0,1.0,14.37,335.25,349.84
1038,859.0,26.0,1.0,14.37,335.25,349.84
1039,860.0,26.0,1.0,14.37,335.25,349.84
1040,861.0,26.0,1.0,14.37,335.25,349.84
1041,862.0,26.0,1.0,14.37,335.25,349.84
1042,863.0,26.0,1.0,14.37,335.25,349.84
1043,864.0,26.0,1.0,14.37,335.25,349.84
1044,865.0,26.0,1.0,14.37,335.25,349.84
1045,866.0,26.0,1.0,14.37,335.25,349.84
1046,867.0,26.0,1.0,14.37,335.25,349.84
1047,868.0,26.0,1.0,14.37,335.25,349.84
1048,869.0,26.0,1.0,14.37,335.25,349.84
1049,870.0,26.0,1.0,14.37,335.25,349.84
1050,871.0,26.0,1.0,14.37,335.25,349.84
1051,872.0,26.0,1.0,14.37,335.25,349.84
1052,873.0,26.0,1.0,14.37,335.25,349.84
1053,874.0,26.0,1.0,14.37,335.25,349.84
1054,875.0,26.0,1.0,14.37,335.25,349.84
1055,876.0,26.0,1.0,14.37,335.25,349.84
1056,877.0,26.0,1.0,14.37,335.25,349.84
1057,878.0,26.0,1.0,14.37,335.25,349.84
1058,879.0,26.0,1.0,14.37,335.25,349.84
1059,880.0,26.0,1.0,14.37,335.25,349.84
1060,881.0,26.0,1.0,14.37,335.25,349.84
1061,882.0,26.0,1.0,14.37,335.25,349.84
1062,883.0,26.0,1.0,14.37,335.25,349.84
1063,884.0,26.0,1.0,14.37,335.25,349.84
1064,885.0,26.0,1.0,14.37,335.25,349.84
1065,886.0,26.0,1.0,14.37,335.25,349.84
1066,887.0,26.0,1.0,14.37,205.56,349.84
1067,887.0,32.0,1.0,42.59,241.45,312.01
1068,888.0,26.0,1.0,14.37,335.25,349.84
1069,889.0,26.0,1.0,14.37,335.25,349.84
1070,890.0,26.0,1.0,14.37,335.25,349.84
1071,891.0,26.0,1.0,14.37,335.25,349.84
